employee_id,full_name,date_of_birth,gender_identity,work_email,phone_number,home_address_city,home_address_state_ut,home_address_pin_code,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,employee_aadhaar_hash,employee_pan_hash,employee_upi_vpa,employee_epfo_uan_hash,employee_esic_ip_number_hash,company_id,company_legal_name,company_trade_name,company_hq_state_ut,company_industry_nic_code,company_primary_operating_state_ut,company_operating_states_ut_list,company_operating_states_ut_count,company_state_focus_flag,company_state_focus_notes
EMPIN00000057,Myra Iyer,1955-07-12,Self-describe,myra.iyer.empin00000057@india8269.in,+91-8264501694,City_AP_278,AP,635966,2018-07-28,Active,Full-time,HR,Marketing Analyst,EMPIN00000014,0c2ffbf2731345fe,c9a8b836aa1c6ae7,myra8677@okaxis,dd180ddc45380eb3,fdf9276742180b73,CMPIN00243,India8269 Limited,India8269,DL,56101,GJ,DL;LD;MN;HR;SK;ML;TN;MP;MH;TR;GJ;AP;OD;KA,14,N,Multi-region footprint
EMPIN00000058,Karan Shetty,2001-03-01,Non-binary,karan.shetty.empin00000058@india9637.in,+91-8557732098,City_AP_182,AP,884330,2024-10-12,Terminated,Full-time,Operations,Software Engineer,EMPIN00000006,5ee22d8becc9b8be,64ede9eb6eff350b,karan1233@upi,72407e9dd948a018,af463043d38e70de,CMPIN00201,India9637 Limited,India9637,GJ,63111,PY,KA;TN;DL;RJ;NL;HR;CH;PY;BR;DN;AP,11,N,Multi-region footprint
EMPIN00000059,Vivaan Mehta,1985-03-14,Non-binary,vivaan.mehta.empin00000059@india5317.in,+91-9642297750,City_AP_219,AP,892259,2013-12-13,Active,Full-time,Engineering,Data Analyst,EMPIN00000001,48890186b5355e3b,8addc6ee851151bb,vivaan3357@okyesbank,e316872f52e7bc7e,a039f2cad776e869,CMPIN00291,India5317 Limited,India5317,LA,30110,AS,AS;GA;AP;LA;UP;WB;TS;HR;BR;LD;MZ;CG;PB,13,N,Multi-region footprint
EMPIN00000060,Anmol Malhotra,1974-08-22,Prefer not to say,anmol.malhotra.empin00000060@apworks202.in,+91-8637880607,City_AP_180,AP,979013,2013-01-03,Active,Part-time,IT,HR Specialist,EMPIN00000004,1f3edabddfd06661,4c4fb9d1e185c649,anmol5828@paytm,6ee819eea86e69b2,4f0f41653e38a444,CMPIN00001,APWorks202 Private Limited,APWorks202,AP,47110,AP,AP,1,Y,Focused operations in AP
EMPIN00000061,Neha Kumar,2005-02-18,Self-describe,neha.kumar.empin00000061@india9749.in,+91-7917786887,City_AP_230,AP,465831,2014-05-14,Active,Full-time,Legal,Data Analyst,EMPIN00000009,2177a8102369c210,95fad5bc1a343de5,neha4267@paytm,5a7011b650a2329b,40d32cab32125666,CMPIN00303,India9749 Limited,India9749,BR,52211,GJ,LA;HP;AP;KL;PB;JK;WB;GJ;UK;MP;MZ;SK,12,N,Multi-region footprint
EMPIN00000062,Karan Malhotra,1969-03-04,Prefer not to say,karan.malhotra.empin00000062@india9509.in,+91-6837826711,City_AP_56,AP,997287,2021-07-13,Active,Full-time,Operations,HR Specialist,EMPIN00000024,067c5c9916afe2a5,36beeba391f5a90d,karan1385@oksbi,a243be7a60f3cd76,cbc5fb7b91edbd7f,CMPIN00206,India9509 Limited,India9509,AS,62011,JK,JK;AP;HP;GA;GJ;BR;AR;MP;KA;HR,10,N,Multi-region footprint
EMPIN00000063,Myra Siddiqui,1973-08-27,Male,myra.siddiqui.empin00000063@india2779.in,+91-7051416015,City_AP_28,AP,546524,2012-11-07,Active,Full-time,IT,Business Analyst,EMPIN00000006,6f09a3b86a176e7b,5eabe9ce3135af35,myra5251@okyesbank,52b01d88637f5212,10ebb5803b794176,CMPIN00164,India2779 Limited,India2779,GJ,80100,AP,HR;AP;NL,3,Y,Focused operations in AP
EMPIN00000064,Krishna Mehta,1994-04-04,Male,krishna.mehta.empin00000064@india1645.in,+91-7279559355,City_AP_180,AP,335929,2015-07-18,Active,Full-time,Marketing,Business Analyst,EMPIN00000025,0ead2704e4739ff5,c301fda428246eb4,krishna8332@paytm,280b8ce6d5ce6800,3d77a7106da4100e,CMPIN00245,India1645 Limited,India1645,MH,86101,BR,PB;JH;KL;AR;KA;DN;MP;AS;WB;JK;BR;LD;MN;HP;AP,15,N,Multi-region footprint
EMPIN00000065,Nisha Ali,1984-02-21,Prefer not to say,nisha.ali.empin00000065@apworks983.in,+91-6638018836,City_AP_291,AP,772767,2022-07-09,Leave,Part-time,Security,Software Engineer,EMPIN00000028,f1960e1e0902c646,59739364a095d21e,nisha9548@okyesbank,34f7c13fd37b5709,e514be1fffa45bb0,CMPIN00004,APWorks983 Private Limited,APWorks983,AP,56101,AP,AP,1,Y,Focused operations in AP
EMPIN00000066,Myra Reddy,1968-01-12,Non-binary,myra.reddy.empin00000066@india9509.in,+91-8449482494,City_AP_43,AP,393916,2013-09-24,Active,Full-time,Security,IT Support Analyst,EMPIN00000003,a27b80ccafc6aa73,9620af02c541b49b,myra4988@upi,460878f75de133a4,6520cb47d1da1b3e,CMPIN00206,India9509 Limited,India9509,AS,62011,JK,JK;AP;HP;GA;GJ;BR;AR;MP;KA;HR,10,N,Multi-region footprint
EMPIN00000067,Ayaan Banerjee,1966-01-29,Male,ayaan.banerjee.empin00000067@india3474.in,+91-8651253697,City_AP_241,AP,167251,2017-05-15,Active,Full-time,Marketing,HR Specialist,EMPIN00000011,6af47c3571d70485,04d6def621892fd2,ayaan6913@okhdfcbank,023064baf86a1751,0aa4c8c318270158,CMPIN00186,India3474 Limited,India3474,UK,70200,ML,LA;UK;MN;LD;TR;ML;CG;RJ;AR;UP;AP,11,N,Multi-region footprint
EMPIN00000068,Arjun Ali,1979-10-16,Male,arjun.ali.empin00000068@india4693.in,+91-8743847609,City_AP_282,AP,830554,2024-09-16,Active,Full-time,Operations,Business Analyst,EMPIN00000022,9c4a07337cf95017,9fddca482a60ba20,arjun5103@okaxis,ecb8ca610954ceb5,14f89e278461e6e1,CMPIN00302,India4693 Limited,India4693,DL,56101,TR,CH;MH;NL;LD;TR;PB;ML;AN;JH;AP;SK;KL;BR;MN,14,N,Multi-region footprint
EMPIN00000069,Vivaan Das,1978-08-07,Female,vivaan.das.empin00000069@india9582.in,+91-8261851635,City_AP_172,AP,937627,2016-05-17,Active,Full-time,Engineering,Security Analyst,EMPIN00000016,89bb34dfe0da306c,e13830466b92a930,vivaan1829@upi,042a6de6f15f6391,755fee73452f44eb,CMPIN00229,India9582 Limited,India9582,UK,49300,AP,DN;KL;AP;KA;GJ;RJ;OD;HP;GA;MH;MP;NL;TN;CG;LA,15,N,Multi-region footprint
EMPIN00000070,Sai Sinha,1969-08-27,Male,sai.sinha.empin00000070@india5317.in,+91-6548098106,City_AP_126,AP,281957,2022-01-05,Active,Full-time,Marketing,Customer Support Specialist,EMPIN00000027,a632eec4e0725fc1,fada0928237e4b64,sai2397@paytm,41c48bfca6650946,37a5f5d3e90ed589,CMPIN00291,India5317 Limited,India5317,LA,30110,AS,AS;GA;AP;LA;UP;WB;TS;HR;BR;LD;MZ;CG;PB,13,N,Multi-region footprint
EMPIN00000071,Anika Pandey,1968-01-05,Female,anika.pandey.empin00000071@india9650.in,+91-8792070255,City_AP_387,AP,722328,2011-01-19,Active,Full-time,Operations,Customer Support Specialist,EMPIN00000014,f1acedd96fb7e9a0,53b7d7278d1d2888,anika1214@okhdfcbank,0926c06e9d359b08,cbb378cc947eb919,CMPIN00252,India9650 Limited,India9650,AS,62012,CG,TN;MN;AR;BR;AP;ML;TS;CG;RJ;HP;OD;DN;MH;PB;MZ,15,N,Multi-region footprint
EMPIN00000072,Krishna Jain,1983-06-09,Female,krishna.jain.empin00000072@india5171.in,+91-8722103675,City_AP_378,AP,814425,2024-10-06,Active,Full-time,Operations,Product Manager,EMPIN00000005,b795f1e6e06eacca,8f178099979705ba,krishna3558@paytm,057ed27f901f5972,d797dc291ae8ab0e,CMPIN00208,India5171 Limited,India5171,AN,86101,MZ,MH;NL;HR;MP;JK;SK;AS;AP;BR;MZ;KL,11,N,Multi-region footprint
EMPIN00000073,Isha Gupta,1961-07-12,Prefer not to say,isha.gupta.empin00000073@india7819.in,+91-8083733157,City_AP_149,AP,959774,2023-09-14,Active,Full-time,Engineering,Senior Data Analyst,EMPIN00000013,b5e310c58fab962d,9dbc3ae2a751e7df,isha343@upi,d20279983abdebce,e9fc2366ff9e6187,CMPIN00320,India7819 Limited,India7819,LD,70200,MH,TS;SK;MP;GA;MZ;UP;ML;MH;DL;JK;AP;CH,12,N,Multi-region footprint
EMPIN00000074,Diya Kulkarni,1969-10-21,Male,diya.kulkarni.empin00000074@india7897.in,+91-6819920001,City_AP_88,AP,263071,2021-09-23,Active,Full-time,IT,IT Support Analyst,EMPIN00000028,d57de3d706b973fe,47072c8813f1d738,diya932@ibl,e8425d0fb8505a8a,11ebb86a505e9dfc,CMPIN00258,India7897 Limited,India7897,UK,86101,UP,LD;ML;MH;GA;MP;UP;DL;AN;NL;MZ;CG;AP;AR,13,N,Multi-region footprint
EMPIN00000075,Manav Kumar,1970-03-28,Female,manav.kumar.empin00000075@india8990.in,+91-7632563000,City_AP_201,AP,299193,2020-12-10,Leave,Full-time,Sales,IT Support Analyst,EMPIN00000004,9404a0cd6f70ba89,7f92ecebe7f0c679,manav2144@okyesbank,170fb598f5174968,ee6d7039e9972014,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00000076,Saanvi Khan,1979-08-27,Female,saanvi.khan.empin00000076@india7819.in,+91-9740799454,City_AP_49,AP,742679,2021-02-28,Active,Full-time,Legal,Product Manager,EMPIN00000023,333d07be43cc3192,b57f7bd453de42ef,saanvi1299@okyesbank,c90ee7957504a259,292e315574db62a6,CMPIN00320,India7819 Limited,India7819,LD,70200,MH,TS;SK;MP;GA;MZ;UP;ML;MH;DL;JK;AP;CH,12,N,Multi-region footprint
EMPIN00000077,Siddharth Kulkarni,1973-05-11,Male,siddharth.kulkarni.empin00000077@india5317.in,+91-6513161035,City_AP_18,AP,256530,2026-02-23,Active,Contractor,Engineering,Business Analyst,EMPIN00000016,af5929ec914e139d,47c1b065cf39426c,siddharth3811@okyesbank,10bca83bb7306790,d24aea1958c62004,CMPIN00291,India5317 Limited,India5317,LA,30110,AS,AS;GA;AP;LA;UP;WB;TS;HR;BR;LD;MZ;CG;PB,13,N,Multi-region footprint
EMPIN00000078,Aarohi Mahajan,1965-10-31,Female,aarohi.mahajan.empin00000078@india409.in,+91-9822871283,City_AP_145,AP,103516,2018-09-06,Active,Full-time,Engineering,IT Support Analyst,EMPIN00000005,12639e72079df508,dd7e36f97048789d,aarohi7605@okaxis,9f15a7d20d763a2a,641de557115353de,CMPIN00233,India409 Limited,India409,SK,62012,MP,TS;KA;TN;PB;RJ;DL;AS;MP;AP;PY;CG,11,N,Multi-region footprint
EMPIN00000079,Ananya Hussain,2002-10-19,Prefer not to say,ananya.hussain.empin00000079@india8739.in,+91-9953822152,City_AP_348,AP,761077,2010-01-19,Active,Contractor,Engineering,Data Analyst,EMPIN00000009,35381c2b960cd7cd,0fc6e93c412f5cf3,ananya5408@paytm,473bccec9d8c9a01,5b288005a41c19ab,CMPIN00152,India8739 Limited,India8739,BR,62011,PY,DN;LA;PY;AP;RJ;DL;HP;SK;NL;BR;GA;CH,12,N,Multi-region footprint
EMPIN00000080,Arnav Mahajan,1995-05-02,Male,arnav.mahajan.empin00000080@india9749.in,+91-6369938265,City_AP_335,AP,697063,2022-07-13,Active,Full-time,Product,Product Manager,EMPIN00000023,5a70eb9a9fb89977,6b28d11ecb55449a,arnav8610@paytm,f1840af4156818ba,362b0ff40d3bb79d,CMPIN00303,India9749 Limited,India9749,BR,52211,GJ,LA;HP;AP;KL;PB;JK;WB;GJ;UK;MP;MZ;SK,12,N,Multi-region footprint
EMPIN00000081,Vivaan Mahajan,1975-03-10,Self-describe,vivaan.mahajan.empin00000081@india7175.in,+91-6491846335,City_AP_301,AP,433010,2012-08-23,Active,Full-time,Security,Senior Data Analyst,EMPIN00000020,fd81bdcc12c733d0,b5be9c20f86c3ebc,vivaan7342@upi,b267640354fca363,fd69c9a805719541,CMPIN00190,India7175 Limited,India7175,SK,61100,LD,DN;LA;MN;GJ;OD;HP;AP;MH;LD;MP;DL,11,N,Multi-region footprint
EMPIN00000082,Sai Kumar,1977-12-18,Female,sai.kumar.empin00000082@india3211.in,+91-8302308874,City_AP_232,AP,726119,2020-11-18,Active,Intern,Engineering,Business Analyst,EMPIN00000007,e6f24363d479a6e2,cc3d65ab3a23d688,sai7570@paytm,467b852f7d6f3608,cf16c17d31509590,CMPIN00154,India3211 Limited,India3211,KA,52211,TR,MZ;AP;RJ;WB;PY;UP;TR;AN;CG;TS;JH;DN;KA,13,N,Multi-region footprint
EMPIN00000083,Vihaan Joshi,1976-08-03,Self-describe,vihaan.joshi.empin00000083@india8269.in,+91-9065593771,City_AP_18,AP,216158,2010-07-24,Active,Full-time,Customer Support,Marketing Analyst,EMPIN00000010,2ca3fec0964ae2d2,6b8ac76885db7877,vihaan6577@ibl,63c214a7a6a58777,6124eb1fbad610c9,CMPIN00243,India8269 Limited,India8269,DL,56101,GJ,DL;LD;MN;HR;SK;ML;TN;MP;MH;TR;GJ;AP;OD;KA,14,N,Multi-region footprint
EMPIN00000084,Ayaan Singh,1976-11-11,Non-binary,ayaan.singh.empin00000084@india5472.in,+91-7481647488,City_AP_171,AP,609154,2018-06-04,Active,Part-time,Data,Marketing Analyst,EMPIN00000030,2a87c28cfa3b02aa,9e45c4aefefd275f,ayaan4540@paytm,14d5a68225bd7def,f0529a52b683e4b8,CMPIN00145,India5472 Limited,India5472,AS,86101,TR,JH;AP;BR;MZ;UK;TR;NL;GA;OD;UP;KA;TS;LD,13,N,Multi-region footprint
EMPIN00000085,Saanvi Bose,1982-02-15,Male,saanvi.bose.empin00000085@india9582.in,+91-6058895981,City_AP_134,AP,918994,2017-05-15,Active,Full-time,HR,Marketing Analyst,EMPIN00000029,72166d4128457b80,2bf023cb5f731e61,saanvi3005@upi,598042a452df6c1a,b0f51f9bf0a5ec31,CMPIN00229,India9582 Limited,India9582,UK,49300,AP,DN;KL;AP;KA;GJ;RJ;OD;HP;GA;MH;MP;NL;TN;CG;LA,15,N,Multi-region footprint
EMPIN00000086,Manav Yadav,1987-02-06,Female,manav.yadav.empin00000086@india3500.in,+91-8379166839,City_AP_190,AP,614276,2019-07-24,Active,Full-time,Legal,HR Specialist,EMPIN00000022,8bdefbf6aacbd90a,0c440dd2462519cd,manav2223@okaxis,97e77d46a67b14e2,e3c1c81f0a76368d,CMPIN00286,India3500 Limited,India3500,KL,63111,OD,AR;PY;MZ;OD;JH;LA;AS;PB;AP;TN,10,N,Multi-region footprint
EMPIN00000087,Vihaan Patel,1978-09-04,Prefer not to say,vihaan.patel.empin00000087@india9451.in,+91-6294192342,City_AP_250,AP,736577,2025-06-19,Active,Full-time,Marketing,Customer Support Specialist,EMPIN00000013,608b864a5ded1381,52db72d2b455f18c,vihaan4193@okyesbank,1d97c8c659b5e200,9b50e87d2a2d746c,CMPIN00217,India9451 Limited,India9451,ML,30110,ML,PY;TN;HP;LD;AP;MN;JK;WB;GA;ML;RJ;LA;DN,13,N,Multi-region footprint
EMPIN00000088,Krishna Rao,1987-03-22,Self-describe,krishna.rao.empin00000088@india9650.in,+91-9666899398,City_AP_381,AP,921758,2017-11-23,Active,Full-time,Marketing,HR Specialist,EMPIN00000013,9b439ad3ed73cf11,dd4bfd55ecc59849,krishna2057@upi,810c46785726a6cd,dcd3a19e576c8806,CMPIN00252,India9650 Limited,India9650,AS,62012,CG,TN;MN;AR;BR;AP;ML;TS;CG;RJ;HP;OD;DN;MH;PB;MZ,15,N,Multi-region footprint
EMPIN00000089,Arjun Joshi,1978-08-04,Male,arjun.joshi.empin00000089@india8291.in,+91-9771217820,City_AP_376,AP,859874,2010-04-11,Active,Full-time,Engineering,Software Engineer,EMPIN00000021,52f07711fdf11611,cc73a974df95c604,arjun2717@oksbi,32d8ad410aaa1f17,cc4894733fada480,CMPIN00299,India8291 Limited,India8291,MH,62011,LD,MZ;LD;AN;RJ;DN;AP;TN;SK;MN,9,N,Multi-region footprint
EMPIN00000090,Rohan Yadav,1974-12-25,Self-describe,rohan.yadav.empin00000090@india8201.in,+91-6269479986,City_AP_289,AP,935764,2020-12-30,Active,Full-time,Security,HR Specialist,EMPIN00000014,cb4909b2baab6401,340c67b668954ae6,rohan6727@okyesbank,0ac2bb17f123cc20,83563d006f540761,CMPIN00174,India8201 Limited,India8201,ML,63111,AS,DN;MH;OD;TR;JH;WB;AP;AS;SK;MN;RJ,11,N,Multi-region footprint
EMPIN00000091,Kavya Khan,1956-11-03,Prefer not to say,kavya.khan.empin00000091@india4448.in,+91-6446999574,City_AP_381,AP,167027,2012-09-05,Active,Full-time,Finance,Product Manager,EMPIN00000012,852cc31515c62bc5,cc6ce444508246e1,kavya5697@okhdfcbank,9812e17e5878dabf,186cfc921cacbb46,CMPIN00225,India4448 Limited,India4448,AN,30110,GA,BR;DN;TS;MZ;GA;AP;RJ;GJ,8,N,Multi-region footprint
EMPIN00000092,Sai Singh,1959-06-02,Self-describe,sai.singh.empin00000092@india8951.in,+91-6502262163,City_AP_348,AP,321239,2025-02-25,Active,Full-time,Customer Support,Security Analyst,EMPIN00000014,355fa0a1675cce21,a2a0a3bb07945cc5,sai509@ibl,c1dcf515b62c73ee,455d9271debfcc07,CMPIN00269,India8951 Limited,India8951,LD,61100,GJ,LA;TS;KL;NL;HP;AP;JH;GJ;WB;DN;AN,11,N,Multi-region footprint
EMPIN00000093,Riya Yadav,1978-10-27,Male,riya.yadav.empin00000093@india3500.in,+91-7097506837,City_AP_173,AP,642641,2022-08-21,Active,Full-time,Sales,Senior Data Analyst,EMPIN00000023,765982af4b1e30e3,9ffa517db6250a66,riya1508@oksbi,f9d84d6cb3139e92,3fcff8538d65a1dc,CMPIN00286,India3500 Limited,India3500,KL,63111,OD,AR;PY;MZ;OD;JH;LA;AS;PB;AP;TN,10,N,Multi-region footprint
EMPIN00000094,Vihaan Mahajan,1994-04-14,Non-binary,vihaan.mahajan.empin00000094@india8269.in,+91-8324433603,City_AP_121,AP,657635,2019-11-20,Active,Part-time,IT,Senior Data Analyst,EMPIN00000009,0cc7507a667954ee,215249aed6c6f1d6,vihaan6071@upi,7bf9233e1d0c022b,a91a1cf34bb630fa,CMPIN00243,India8269 Limited,India8269,DL,56101,GJ,DL;LD;MN;HR;SK;ML;TN;MP;MH;TR;GJ;AP;OD;KA,14,N,Multi-region footprint
EMPIN00000095,Manav Saxena,1973-11-30,Female,manav.saxena.empin00000095@india9582.in,+91-7018091389,City_AP_92,AP,793099,2022-03-16,Active,Full-time,Engineering,Business Analyst,EMPIN00000030,b33b0ffc47b27715,94700c7e8c10fad6,manav2204@okyesbank,209fcafb77f0df99,ea84b5663ad780bf,CMPIN00229,India9582 Limited,India9582,UK,49300,AP,DN;KL;AP;KA;GJ;RJ;OD;HP;GA;MH;MP;NL;TN;CG;LA,15,N,Multi-region footprint
EMPIN00000096,Aditya Chaudhary,1988-01-08,Prefer not to say,aditya.chaudhary.empin00000096@india337.in,+91-8716411234,City_AP_223,AP,892663,2010-01-14,Active,Full-time,Customer Support,Marketing Analyst,EMPIN00000015,e15c167a6f04fdc7,e672146724382568,aditya5346@paytm,e65d2e41eebccf6e,f7c2b0c146f0e634,CMPIN00259,India337 Limited,India337,JK,62011,JK,GJ;JK;AP;AR;LD;LA;PY;KL,8,N,Multi-region footprint
EMPIN00000097,Vikram Kulkarni,1985-12-14,Self-describe,vikram.kulkarni.empin00000097@apworks983.in,+91-6352095548,City_AP_92,AP,495298,2010-08-07,Active,Full-time,IT,Product Manager,EMPIN00000022,1d661471b67e5dd9,b6069e47803c41d2,vikram4358@oksbi,a245287433f77a45,84effc9b6b1c82c9,CMPIN00004,APWorks983 Private Limited,APWorks983,AP,56101,AP,AP,1,Y,Focused operations in AP
EMPIN00000098,Rahul Iyer,2004-03-21,Male,rahul.iyer.empin00000098@apworks202.in,+91-7048923018,City_AP_24,AP,480311,2012-08-20,Active,Full-time,Finance,Customer Support Specialist,EMPIN00000023,d0de3b507a361dc2,e31d724b324f7542,rahul2935@okaxis,eb0f5ccaf9610c25,21b88528d9120099,CMPIN00001,APWorks202 Private Limited,APWorks202,AP,47110,AP,AP,1,Y,Focused operations in AP
EMPIN00000099,Diya Kumar,1995-01-26,Female,diya.kumar.empin00000099@india8813.in,+91-7985266032,City_AP_98,AP,662642,2012-06-11,Active,Full-time,Product,Customer Support Specialist,EMPIN00000009,67a6ee4ec250b855,fdf10139db15ebaf,diya276@okaxis,c931c7089a834ed9,b8bbb45ffd70a027,CMPIN00306,India8813 Limited,India8813,AN,10710,LD,OD;JH;WB;PB;AP;BR;KL;LA;HR;CH;LD;NL;AR;GA;AN,15,N,Multi-region footprint
EMPIN00000100,Aarohi Siddiqui,1972-08-15,Self-describe,aarohi.siddiqui.empin00000100@india5472.in,+91-8595837140,City_AP_85,AP,131760,2022-08-20,Active,Contractor,HR,Sales Development Rep,EMPIN00000004,d16b5d5bf9792533,fed8febfa5ac7281,aarohi1773@okicici,df2125539165b378,0020c5679fa304de,CMPIN00145,India5472 Limited,India5472,AS,86101,TR,JH;AP;BR;MZ;UK;TR;NL;GA;OD;UP;KA;TS;LD,13,N,Multi-region footprint
EMPIN00000101,Arjun Ghosh,1976-05-21,Self-describe,arjun.ghosh.empin00000101@india1645.in,+91-6721606314,City_AP_146,AP,172182,2013-09-23,Active,Full-time,Security,Operations Manager,EMPIN00000026,750909b2f4eff362,b43d84963989370e,arjun7566@okyesbank,7d982583bf7490d5,ea2e4099d84c9841,CMPIN00245,India1645 Limited,India1645,MH,86101,BR,PB;JH;KL;AR;KA;DN;MP;AS;WB;JK;BR;LD;MN;HP;AP,15,N,Multi-region footprint
EMPIN00000102,Anmol Kulkarni,1980-05-01,Prefer not to say,anmol.kulkarni.empin00000102@india4316.in,+91-9413404429,City_AP_82,AP,486403,2011-05-16,Active,Part-time,Sales,Product Manager,EMPIN00000016,e65ee5d3b10b3ef0,616379646d68f14d,anmol6908@okyesbank,b150839d543e7f5d,c2a6ca4c2506e0da,CMPIN00251,India4316 Limited,India4316,SK,49300,LA,AP;DN;AS;AR;MH;UK;AN;LA;MZ;TR;GA;CG;KL;HR,14,N,Multi-region footprint
EMPIN00000103,Aarav Khan,1999-08-09,Prefer not to say,aarav.khan.empin00000103@india8201.in,+91-8842347708,City_AP_268,AP,580996,2016-12-14,Terminated,Full-time,Marketing,Senior Data Analyst,EMPIN00000001,77840675f3f9b4c8,166feb289880f5ca,aarav1622@okicici,fbc1eb7409f5b6a6,e55a78d37d503565,CMPIN00174,India8201 Limited,India8201,ML,63111,AS,DN;MH;OD;TR;JH;WB;AP;AS;SK;MN;RJ,11,N,Multi-region footprint
EMPIN00000104,Anika Kulkarni,1961-09-09,Female,anika.kulkarni.empin00000104@india4864.in,+91-8287411297,City_AP_86,AP,401391,2018-10-01,Active,Full-time,HR,Account Executive,EMPIN00000017,b7a4279cd0d3bf5b,7fcf2aa989044240,anika5154@ibl,37fb78d56a8644f6,e91abe0ec2fe3447,CMPIN00194,India4864 Limited,India4864,TS,10710,GA,GA;MP;DN;MN;AR;UP;TN;AS;AP;ML;UK;PY;OD,13,N,Multi-region footprint
EMPIN00000105,Rohan Verma,1974-04-18,Prefer not to say,rohan.verma.empin00000105@apworks202.in,+91-7210341100,City_AP_398,AP,852864,2023-07-30,Active,Full-time,Finance,Sales Development Rep,EMPIN00000022,5950010eb6263b97,495726324fc381c5,rohan5001@okicici,d4b97a2446c3a512,836e810daf32fc69,CMPIN00001,APWorks202 Private Limited,APWorks202,AP,47110,AP,AP,1,Y,Focused operations in AP
EMPIN00000106,Manav Malhotra,1992-04-05,Male,manav.malhotra.empin00000106@india5472.in,+91-9378498136,City_AP_378,AP,471679,2012-05-04,Terminated,Full-time,Marketing,Business Analyst,EMPIN00000016,fcfd7d2ff76347b0,d5bb303367b706d5,manav9924@paytm,d00f6320e64e78ad,ef4ca52fdd0551cc,CMPIN00145,India5472 Limited,India5472,AS,86101,TR,JH;AP;BR;MZ;UK;TR;NL;GA;OD;UP;KA;TS;LD,13,N,Multi-region footprint
EMPIN00000107,Isha Hussain,1966-11-04,Female,isha.hussain.empin00000107@india4316.in,+91-6906054635,City_AP_140,AP,597676,2017-02-11,Active,Contractor,Engineering,Operations Manager,EMPIN00000011,6e890399986d216c,f2b63538f4f77d67,isha823@upi,c0c45e869a66250d,871538289a21e418,CMPIN00251,India4316 Limited,India4316,SK,49300,LA,AP;DN;AS;AR;MH;UK;AN;LA;MZ;TR;GA;CG;KL;HR,14,N,Multi-region footprint
EMPIN00000108,Anmol Ali,1989-08-30,Male,anmol.ali.empin00000108@india7897.in,+91-6141667179,City_AP_338,AP,744720,2017-04-18,Active,Full-time,Marketing,IT Support Analyst,EMPIN00000008,3093f657b292ca14,f34219643b387609,anmol497@paytm,a9d696b148530d4d,8a449d42efb7ef02,CMPIN00258,India7897 Limited,India7897,UK,86101,UP,LD;ML;MH;GA;MP;UP;DL;AN;NL;MZ;CG;AP;AR,13,N,Multi-region footprint
EMPIN00000109,Kiara Mehta,1969-04-03,Female,kiara.mehta.empin00000109@india2779.in,+91-7284808990,City_AP_382,AP,844261,2023-11-25,Leave,Full-time,Security,Operations Manager,EMPIN00000019,067f101eb8e26a5a,e1c333af9d0336c6,kiara6968@paytm,99e8c1d9bbfb77bc,ca8e271942376284,CMPIN00164,India2779 Limited,India2779,GJ,80100,AP,HR;AP;NL,3,Y,Focused operations in AP
EMPIN00000110,Aarav Mahajan,1986-03-15,Non-binary,aarav.mahajan.empin00000110@apworks202.in,+91-9297704108,City_AP_297,AP,345724,2016-06-26,Active,Full-time,IT,Marketing Analyst,EMPIN00000021,d34298dc6faf1162,98b8e829559091fb,aarav924@paytm,bcb66054de70cb29,dbc9ec12c5dd12e8,CMPIN00001,APWorks202 Private Limited,APWorks202,AP,47110,AP,AP,1,Y,Focused operations in AP
EMPIN00000111,Pooja Bhat,1977-05-07,Non-binary,pooja.bhat.empin00000111@india7175.in,+91-7257654128,City_AP_57,AP,650414,2011-05-28,Active,Full-time,Marketing,Product Manager,EMPIN00000016,53cc6bdf133c2500,635118760fe5872f,pooja8642@okicici,c67fa3fe3b2df738,45003f794938f24d,CMPIN00190,India7175 Limited,India7175,SK,61100,LD,DN;LA;MN;GJ;OD;HP;AP;MH;LD;MP;DL,11,N,Multi-region footprint
EMPIN00000112,Kiara Kumar,1999-03-27,Prefer not to say,kiara.kumar.empin00000112@india6051.in,+91-7769640394,City_AP_195,AP,196067,2023-09-06,Active,Part-time,Finance,Sales Development Rep,EMPIN00000007,4e1da1af46470b9a,dc1fae365885c2c0,kiara4952@okhdfcbank,20a085489c84220c,208506d9dc798cbe,CMPIN00297,India6051 Limited,India6051,RJ,80100,DL,KL;CG;JK;NL;PY;TS;AN;DL;GJ;GA;TR;TN;AP;LA,14,N,Multi-region footprint
EMPIN00000113,Rohan Pandey,1988-11-13,Male,rohan.pandey.empin00000113@india7846.in,+91-9063735783,City_AP_287,AP,854723,2024-08-31,Active,Full-time,Legal,Sales Development Rep,EMPIN00000018,268155cc029d3f03,8a27100dff05a356,rohan4103@okaxis,aca47be96bc9c5aa,7187447c989725b3,CMPIN00317,India7846 Limited,India7846,LA,30110,AN,AN;UP;OD;JH;JK;SK;CG;PB;DN;HR;AS;TS;MN;GA;AP,15,N,Multi-region footprint
